,Artist,Name,Album,Release Date,Popularity,Duration (s),Explicit,Danceability,Energy,Key,Mode,Valence,Tempo,Loudness,Liveness,Instrumentalness,Acousticness,Virality
2382,Rihanna,"That La, La, La",Music Of The Sun,2005-08-29,37.0,225.866,0,0.853,0.672,7,0,0.952,77.501,-5.996,0.297,1.41e-06,0.222,0
2383,Rihanna,The Last Time,Music Of The Sun,2005-08-29,35.0,293.226,0,0.698,0.495,9,0,0.117,111.842,-7.021,0.104,0.0,0.0232,0
2384,Rihanna,Willing To Wait,Music Of The Sun,2005-08-29,33.0,277.973,0,0.549,0.444,10,0,0.277,84.668,-8.407,0.166,7.13e-05,0.0107,0
2385,Rihanna,Music Of The Sun,Music Of The Sun,2005-08-29,36.0,236.026,0,0.534,0.644,0,1,0.63,171.886,-8.182,0.281,0.0,0.11,0
2386,Rihanna,Let Me,Music Of The Sun,2005-08-29,37.0,236.4,0,0.753,0.771,5,0,0.743,108.022,-5.833,0.133,0.000304,0.0541,0
2387,Rihanna,Rush,Music Of The Sun,2005-08-29,33.0,189.573,0,0.751,0.822,1,1,0.802,96.967,-4.532,0.259,0.0022,0.001,0
2388,Rihanna,There's A Thug In My Life,Music Of The Sun,2005-08-29,38.88358208955224,198.64,0,0.572,0.632,0,1,0.572,161.769,-7.744,0.102,3.85e-06,0.00138,0
2389,Rihanna,Now I Know,Music Of The Sun,2005-08-29,30.0,300.586,0,0.277,0.267,9,1,0.224,82.896,-11.355,0.204,1.53e-06,0.855,0
2390,Rihanna,Pon De Replay - Remix,Music Of The Sun,2005-08-29,56.0,217.186,0,0.778,0.737,7,1,0.582,99.079,-7.861,0.276,0.0,0.00031,0
2391,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),2022-10-28,71.0,196.519,0,0.247,0.299,9,1,0.172,177.115,-6.083,0.131,0.0,0.899,0
2392,Rihanna,Lift Me Up - Instrumental,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),2022-10-28,42.0,195.514,0,0.345,0.251,9,1,0.143,177.891,-14.902,0.0925,0.0993,0.822,0
2393,Rihanna,BELIEVE IT,BELIEVE IT,2020-03-26,38.88358208955224,183.219,1,0.431,0.7,6,1,0.73,157.871,-5.35,0.216,0.0,0.0901,0
2394,Rihanna,Lemon (feat. Drake) - Drake Remix,Lemon (feat. Drake) [Drake Remix],2018-03-18,38.88358208955224,226.106,1,0.777,0.657,1,1,0.245,189.992,-6.434,0.0932,3.34e-06,0.000738,0
2395,Rihanna,Consideration - MK Remix,Consideration (Dance Remixes),2017-12-08,29.0,235.306,0,0.693,0.893,0,1,0.342,130.053,-4.26,0.204,0.0,0.0207,0
2396,Rihanna,Consideration - Dirty South Remix,Consideration (Dance Remixes),2017-12-08,16.0,217.84,0,0.703,0.879,2,1,0.596,124.981,-7.523,0.0693,0.831,0.00202,0
2397,Rihanna,Consideration - Mangal Suvarnan Remix,Consideration (Dance Remixes),2017-12-08,27.0,206.333,0,0.669,0.659,10,1,0.186,127.987,-6.205,0.115,0.000294,0.248,0
2398,Rihanna,Consideration - James Carter Remix,Consideration (Dance Remixes),2017-12-08,24.0,157.746,0,0.674,0.872,5,1,0.161,145.11,-5.639,0.148,0.00031,0.0247,0
2399,Rihanna,Consideration - Will Clarke Remix,Consideration (Dance Remixes),2017-12-08,18.0,224.293,0,0.775,0.605,0,1,0.337,126.002,-11.241,0.108,0.0162,0.0444,0
2400,Rihanna,Consideration - Stafford Brothers Remix,Consideration (Dance Remixes),2017-12-08,16.0,203.573,1,0.707,0.867,7,0,0.199,125.009,-3.687,0.125,0.000451,0.00252,0
2401,Rihanna,Lemon - Edit,Lemon (Edit),2017-12-06,38.88358208955224,146.906,1,0.805,0.71,1,1,0.147,190.044,-6.642,0.358,2.64e-05,0.000881,0
2402,Rihanna,Desperado - MK Remix,Desperado (Dance Remixes),2017-06-09,22.0,215.853,0,0.738,0.758,1,1,0.335,125.994,-8.807,0.0968,2.5e-05,0.0121,0
2403,Rihanna,Desperado - 3LAU Remix,Desperado (Dance Remixes),2017-06-09,39.0,204.413,0,0.596,0.935,5,0,0.176,126.016,-3.624,0.198,0.000529,0.00063,0
2404,Rihanna,Desperado - Andrelli Remix,Desperado (Dance Remixes),2017-06-09,22.0,183.826,0,0.51,0.729,5,0,0.446,125.981,-3.434,0.0497,2.08e-06,0.091,0
2405,Rihanna,Desperado - Fairlane Remix,Desperado (Dance Remixes),2017-06-09,24.0,209.586,0,0.555,0.751,5,0,0.422,94.487,-4.468,0.133,0.0,0.0806,0
2406,Rihanna,Pose - Far East Movement Remix,Pose (Dance Remixes),2017-04-14,16.0,201.066,1,0.675,0.964,1,1,0.496,145.96,-2.306,0.0787,0.0308,0.0967,0
2407,Rihanna,Pose - Salva Remix,Pose (Dance Remixes),2017-04-14,21.0,203.826,1,0.598,0.831,10,0,0.77,146.029,-4.849,0.293,0.00559,0.00698,0
2408,Rihanna,Pose - Deadly Zoo Remix,Pose (Dance Remixes),2017-04-14,20.0,176.0,1,0.747,0.811,3,0,0.435,90.017,-4.569,0.0887,0.00322,0.00392,0
2409,Rihanna,Pose - Eva Shaw Remix,Pose (Dance Remixes),2017-04-14,20.0,131.24,1,0.746,0.787,5,1,0.867,149.962,-5.654,0.0846,0.00546,0.00166,0
2410,Rihanna,Sex With Me - MK Remix,Sex With Me (Dance Remixes),2017-02-03,22.0,378.24,1,0.785,0.883,6,0,0.486,125.0,-6.518,0.0542,0.000477,0.00107,0
2411,Rihanna,Sex With Me - Salva Remix,Sex With Me (Dance Remixes),2017-02-03,21.0,230.96,1,0.761,0.931,1,0,0.629,127.994,-4.862,0.298,0.00105,0.0777,0
2412,Rihanna,Sex With Me - John-Blake Remix,Sex With Me (Dance Remixes),2017-02-03,31.0,151.32,1,0.507,0.873,1,0,0.429,125.163,-6.313,0.374,0.0,0.000912,0
2413,Rihanna,Sex With Me - Addal Remix,Sex With Me (Dance Remixes),2017-02-03,30.0,190.053,1,0.814,0.579,1,0,0.738,120.024,-6.234,0.109,0.0,0.427,0
2414,Rihanna,Sex With Me - DEVAULT Remix,Sex With Me (Dance Remixes),2017-02-03,24.0,247.426,1,0.474,0.663,1,0,0.111,112.105,-9.915,0.0788,2.11e-05,0.000432,0
2415,Rihanna,Love On The Brain - Don Diablo Remix,Love On The Brain (Dance Remixes),2016-10-17,37.0,208.253,1,0.707,0.944,2,1,0.324,159.99,-1.918,0.0905,0.0546,0.0497,0
2416,Rihanna,Love On The Brain - Gigamesh Remix,Love On The Brain (Dance Remixes),2016-10-17,41.0,223.946,0,0.739,0.566,7,1,0.704,122.017,-7.755,0.0994,0.00122,0.0312,0
2417,Rihanna,Love On The Brain - John-Blake Remix,Love On The Brain (Dance Remixes),2016-10-17,27.0,211.106,1,0.721,0.806,4,0,0.118,114.666,-3.538,0.0959,0.0164,0.0402,0
2418,Rihanna,Love On The Brain - RY X Remix,Love On The Brain (Dance Remixes),2016-10-17,41.0,217.066,0,0.523,0.332,4,0,0.0388,124.959,-15.942,0.0991,0.0605,0.27,0
2419,Rihanna,This Is What You Came For - Extended Mix,This Is What You Came For (Remixes),2016-08-02,38.88358208955224,286.44,0,0.684,0.881,9,0,0.311,123.987,-3.162,0.194,0.263,0.0172,0
2420,Rihanna,This Is What You Came For - Dillon Francis Remix,This Is What You Came For (Remixes),2016-08-02,38.88358208955224,222.853,0,0.682,0.922,9,0,0.43,139.982,-2.86,0.127,0.000674,0.0114,0
2421,Rihanna,This Is What You Came For - R3hab vs Henry Fong Remix,This Is What You Came For (Remixes),2016-08-02,38.88358208955224,258.746,0,0.706,0.853,9,0,0.205,128.017,-4.796,0.0857,0.00351,0.00216,0
2422,Rihanna,This Is What You Came For - R3hab Remix,This Is What You Came For (Remixes),2016-08-02,38.88358208955224,150.92,0,0.605,0.771,0,1,0.406,147.937,-3.799,0.0978,0.0,0.014,0
2423,Rihanna,This Is What You Came For - Grandtheft Remix,This Is What You Came For (Remixes),2016-08-02,38.88358208955224,181.693,0,0.718,0.883,9,0,0.827,139.993,-3.955,0.171,0.0547,0.00443,0
2424,Rihanna,This Is What You Came For - Tony Junior Remix,This Is What You Came For (Remixes),2016-08-02,38.88358208955224,215.613,0,0.777,0.653,9,0,0.369,128.015,-2.4,0.108,0.000901,0.0378,0
2425,Rihanna,This Is What You Came For - Bobby Puma Remix,This Is What You Came For (Remixes),2016-08-02,38.88358208955224,284.96,0,0.586,0.956,9,0,0.326,126.03,-1.378,0.172,0.0908,0.00134,0
2426,Rihanna,"Sledgehammer - From The Motion Picture ""Star Trek Beyond""","Sledgehammer (From The Motion Picture ""Star Trek Beyond"")",2016-06-27,45.0,211.4,0,0.387,0.822,10,1,0.475,130.825,-3.071,0.284,0.0,0.489,0
2427,Rihanna,Needed Me - R3hab Remix,Needed Me (Dance Remix),2016-06-01,38.0,199.36,1,0.659,0.683,7,0,0.278,99.987,-5.485,0.625,0.0,0.00835,0
2428,Rihanna,Needed Me - Salva Remix,Needed Me (Dance Remix),2016-06-01,27.0,239.826,1,0.609,0.605,0,0,0.112,110.96,-7.91,0.115,0.000236,0.198,0
2429,Rihanna,Needed Me - W&W Remix,Needed Me (Dance Remix),2016-06-01,25.0,205.12,1,0.496,0.709,7,0,0.237,140.185,-6.152,0.11,0.0,0.0427,0
2430,Rihanna,Needed Me - ATTLAS Remix,Needed Me (Dance Remix),2016-06-01,18.0,263.56,1,0.633,0.799,7,0,0.361,110.909,-6.562,0.115,0.00606,0.501,0
2431,Rihanna,Needed Me - Cosmic Dawn Club Mix,Needed Me (Dance Remix),2016-06-01,28.0,321.346,1,0.742,0.665,10,1,0.78,124.98,-6.996,0.04,0.0315,0.0238,0
2432,Rihanna,Kiss It Better - R3hab Remix,Kiss It Better (Dance Remix),2016-06-01,59.0,184.2,1,0.73,0.743,6,1,0.475,102.023,-3.948,0.103,0.0,0.0583,0
2433,Rihanna,Kiss It Better - Four Tet Remix,Kiss It Better (Dance Remix),2016-06-01,29.0,296.413,1,0.744,0.415,3,0,0.118,120.005,-12.111,0.0991,0.000877,0.904,0
2434,Rihanna,Kiss It Better - KAYTRANADA Edition,Kiss It Better (Dance Remix),2016-06-01,50.0,325.306,1,0.854,0.498,11,0,0.343,108.049,-7.922,0.3,0.000212,0.0229,0
2435,Rihanna,Kiss It Better - Feenixpawl Remix,Kiss It Better (Dance Remix),2016-06-01,37.0,233.813,1,0.516,0.916,3,0,0.389,126.091,-2.58,0.612,0.00698,0.125,0
2436,Rihanna,This Is What You Came For,This Is What You Came For,2016-04-29,38.88358208955224,222.16,0,0.631,0.927,9,0,0.465,123.962,-2.787,0.148,0.119,0.199,0
2437,Rihanna,Work - R3hab Remix,Work (Remixes),2016-03-18,44.0,219.4,1,0.706,0.804,1,0,0.211,100.052,-5.378,0.332,0.0,0.0125,0
2438,Rihanna,Work - R3hab Extended Remix,Work (Remixes),2016-03-18,25.0,239.2,1,0.729,0.694,1,0,0.327,100.001,-5.721,0.0831,0.0,0.00909,0
2439,Rihanna,Work - R3hab Extended Instrumental,Work (Remixes),2016-03-18,14.0,239.2,0,0.709,0.738,1,0,0.109,100.014,-6.806,0.0811,0.0451,0.00187,0
2440,Rihanna,Work - BURNS' Late Night Rollin Remix,Work (Remixes),2016-03-18,28.0,222.546,0,0.806,0.576,11,1,0.452,105.91,-7.986,0.212,1.8e-05,0.0119,0
2441,Rihanna,Work - Bad Royale Remix,Work (Remixes),2016-03-18,32.0,221.506,1,0.603,0.915,11,1,0.739,99.889,-2.51,0.24,0.0,0.158,0
2442,Rihanna,Work - Bad Royale Remix,Work (Remixes),2016-03-18,32.0,222.613,0,0.601,0.924,11,1,0.71,99.907,-2.674,0.102,0.0,0.127,0
2443,Rihanna,Work - Lost Kings Remix,Work (Remixes),2016-03-18,34.0,258.68,1,0.516,0.686,8,0,0.128,183.875,-7.711,0.111,0.0,0.0297,0
2444,Rihanna,Work - Lost Kings Extended Remix,Work (Remixes),2016-03-18,22.0,289.973,1,0.571,0.678,1,0,0.243,183.913,-7.57,0.0794,0.0,0.0172,0
2445,Rihanna,Bitch Better Have My Money - R3hab Remix,Bitch Better Have My Money (R3hab Remix),2015-05-04,40.0,228.753,1,0.788,0.921,1,0,0.551,128.007,-3.21,0.105,0.00372,0.006,0
2446,Rihanna,Bitch Better Have My Money,Bitch Better Have My Money (Michael Woods Remix),2015-05-03,75.0,264.333,1,0.7,0.925,1,1,0.613,127.01,-4.478,0.214,0.000142,0.000898,0
2447,Rihanna,Bitch Better Have My Money - GTA Remix,Bitch Better Have My Money (GTA Remix),2015-05-03,39.0,228.76,1,0.772,0.884,10,0,0.463,103.024,-2.872,0.0765,0.000208,0.00109,0
2448,Rihanna,American Oxygen,American Oxygen,2015-04-14,47.0,320.161,0,0.391,0.745,2,1,0.483,78.205,-6.296,0.329,0.0,0.0497,0
2449,Rihanna,Bitch Better Have My Money,Bitch Better Have My Money,2015-03-26,75.0,219.305,1,0.781,0.728,1,1,0.395,102.99,-4.981,0.257,1.94e-06,0.0509,0
2450,Rihanna,FourFiveSeconds,FourFiveSeconds,2015-01-24,78.0,188.238,0,0.582,0.272,2,1,0.354,205.846,-5.662,0.13,0.0,0.875,0
2451,Rihanna,Right Now - Dyro Radio Edit,Right Now (Remixes),2013-06-21,37.0,185.786,0,0.533,0.744,6,1,0.447,130.04,-6.043,0.242,0.00031,0.000821,0
2452,Rihanna,Right Now - Dyro Club Mix,Right Now (Remixes),2013-06-21,20.0,245.16,0,0.595,0.83,8,1,0.463,130.014,-6.736,0.129,0.0111,0.00376,0
2453,Rihanna,Right Now - Dyro Instrumental,Right Now (Remixes),2013-06-21,9.0,245.333,0,0.613,0.82,6,1,0.317,130.012,-7.637,0.203,0.741,0.00214,0
2454,Rihanna,Right Now - Sick Individuals Radio Edit,Right Now (Remixes),2013-06-21,21.0,197.893,0,0.623,0.946,3,0,0.505,127.993,-3.05,0.0771,0.0273,0.0145,0
2455,Rihanna,Right Now - Sick Individuals Remix,Right Now (Remixes),2013-06-21,17.0,332.866,0,0.574,0.984,11,1,0.369,128.005,-2.663,0.11,0.74,0.000364,0
2456,Rihanna,Right Now - Sick Individuals Dub,Right Now (Remixes),2013-06-21,8.0,317.88,0,0.576,0.988,11,1,0.389,128.004,-2.734,0.0755,0.797,0.000408,0
2457,Rihanna,Right Now - Sick Individuals Instrumental,Right Now (Remixes),2013-06-21,7.0,332.88,0,0.571,0.994,8,1,0.22,127.996,-2.858,0.108,0.817,0.000437,0
2458,Rihanna,Right Now - Justin Prime Radio Edit,Right Now (Remixes),2013-06-21,22.0,241.386,0,0.673,0.725,3,0,0.418,129.993,-2.968,0.0545,0.0,0.00617,0
2459,Rihanna,Right Now - Justin Prime Vocal Mix,Right Now (Remixes),2013-06-21,10.0,300.466,0,0.734,0.825,3,0,0.422,129.968,-3.742,0.364,4.87e-05,0.00604,0
2460,Rihanna,Right Now - Justin Prime Instrumental,Right Now (Remixes),2013-06-21,7.0,300.56,0,0.75,0.867,3,0,0.325,130.0,-4.946,0.361,0.0136,0.00199,0
2461,Rihanna,Right Now - Ralphi Rosario Radio Edit,Right Now (Remixes),2013-06-21,15.0,228.306,0,0.707,0.868,3,0,0.148,129.969,-3.648,0.227,8.05e-05,0.0194,0
2462,Rihanna,Right Now - Ralphi Rosario Mix,Right Now (Remixes),2013-06-21,15.0,462.413,0,0.746,0.881,11,1,0.186,130.006,-5.019,0.0447,0.0351,0.000444,0
2463,Rihanna,Right Now - Ralphi Rosario Tough Mix,Right Now (Remixes),2013-06-21,9.0,447.933,0,0.702,0.837,10,0,0.117,129.997,-4.873,0.0463,0.034,0.000106,0
2464,Rihanna,Right Now - Ralphi Rosario Dub,Right Now (Remixes),2013-06-21,9.0,453.2,0,0.675,0.879,10,0,0.244,129.997,-5.051,0.0511,0.333,8.08e-05,0
2465,Rihanna,What Now - Firebeatz Remix,What Now (Remixes),2013-01-01,21.0,303.76,0,0.589,0.917,6,1,0.115,128.03,-3.806,0.208,1.03e-05,0.0332,0
2466,Rihanna,What Now - Firebeatz Radio Edit,What Now (Remixes),2013-01-01,15.0,195.013,0,0.541,0.902,8,0,0.167,128.18,-4.102,0.179,0.0,0.188,0
2467,Rihanna,What Now - Firebeatz Instrumental,What Now (Remixes),2013-01-01,7.0,303.76,0,0.669,0.908,6,1,0.0847,128.045,-4.215,0.108,0.00092,0.0508,0
2468,Rihanna,What Now - R3hab Remix,What Now (Remixes),2013-01-01,25.0,291.506,0,0.629,0.968,1,1,0.0441,128.023,-3.976,0.111,0.0165,0.0379,0
2469,Rihanna,What Now - R3hab Edit,What Now (Remixes),2013-01-01,24.0,204.386,0,0.527,0.959,8,0,0.308,127.878,-3.997,0.397,0.000323,0.0669,0
2470,Rihanna,What Now - R3hab Instrumental,What Now (Remixes),2013-01-01,8.0,291.626,0,0.598,0.964,8,0,0.0361,127.983,-4.985,0.112,0.836,0.0397,0
2471,Rihanna,What Now - Guy Scheiman Club Mix,What Now (Remixes),2013-01-01,14.0,424.613,0,0.431,0.95,6,0,0.32,129.976,-4.688,0.107,9.51e-06,0.056,0
2472,Rihanna,What Now - Guy Scheiman Radio Edit,What Now (Remixes),2013-01-01,8.0,243.853,0,0.33,0.966,8,0,0.372,130.01,-3.921,0.122,0.0,0.0557,0
2473,Rihanna,What Now - Guy Scheiman Mixshow Edit,What Now (Remixes),2013-01-01,8.0,269.573,0,0.607,0.935,8,0,0.386,129.993,-4.068,0.0451,0.0,0.0194,0
2474,Rihanna,What Now - Guy Scheiman Dub,What Now (Remixes),2013-01-01,7.0,424.693,0,0.683,0.945,8,0,0.324,130.047,-4.986,0.207,0.000649,0.00925,0
2475,Rihanna,What Now - R3hab Trapped Out Remix,What Now (Remixes Part 2),2013-01-01,13.0,213.2,0,0.327,0.799,6,1,0.148,133.106,-4.966,0.171,0.000108,0.00291,0
2476,Rihanna,What Now - Reflex Extended,What Now (Remixes Part 2),2013-01-01,9.0,214.373,0,0.35,0.823,8,0,0.328,90.769,-4.4,0.0502,8.44e-06,0.0464,0
2477,Rihanna,What Now - Reflex Radio Edit,What Now (Remixes Part 2),2013-01-01,13.0,183.466,0,0.413,0.867,8,0,0.397,90.51,-4.148,0.204,2.24e-06,0.00645,0
2478,Rihanna,Pour It Up - Remix,Pour It Up (Remix),2013-01-01,24.0,308.88,1,0.749,0.655,11,0,0.358,133.964,-7.161,0.205,0.0,0.0256,0
2479,Rihanna,Diamonds - Remix,Diamonds (Remix),2012-09-28,49.0,288.413,1,0.607,0.698,11,0,0.517,91.732,-5.343,0.117,0.0,0.0027,0
2480,Rihanna,Diamonds - Dave Aude 100 Edit,Diamonds (Remixes),2012-09-27,30.0,218.026,0,0.643,0.815,11,0,0.323,99.993,-5.733,0.137,0.00827,0.00121,0
2481,Rihanna,Diamonds - Gregor Salto Radio Edit,Diamonds (Remixes),2012-09-27,21.0,225.253,0,0.624,0.626,11,0,0.449,104.985,-7.224,0.0933,0.0,0.0555,0
2482,Rihanna,Diamonds - The Bimbo Jones Vocal Remix,Diamonds (Remixes),2012-09-27,44.0,377.0,0,0.679,0.858,11,0,0.697,124.969,-6.19,0.0463,2.21e-05,0.00549,0
2483,Rihanna,Diamonds - The Bimbo Jones Downtempo,Diamonds (Remixes),2012-09-27,22.0,194.226,0,0.62,0.779,11,0,0.378,105.027,-5.733,0.437,0.0,0.0461,0
2484,Rihanna,Diamonds - The Bimbo Jones Vocal Edit,Diamonds (Remixes),2012-09-27,44.0,194.4,0,0.608,0.913,11,0,0.67,124.899,-5.034,0.162,0.0,0.00902,0
2485,Rihanna,Diamonds - Congorock Remix Extended,Diamonds (Remixes),2012-09-27,16.0,354.28,0,0.552,0.867,11,0,0.197,125.066,-2.887,0.0575,0.118,0.0014,0
2486,Rihanna,Diamonds - Congorock Remix,Diamonds (Remixes),2012-09-27,21.0,308.213,0,0.53,0.881,11,0,0.191,125.008,-3.121,0.109,0.112,0.000989,0
2487,Rihanna,Diamonds - Jacob Plant Dubstep Remix,Diamonds (Remixes),2012-09-27,29.0,238.706,0,0.552,0.701,11,0,0.0352,91.892,-5.764,0.141,7.47e-05,0.000267,0
2488,Rihanna,Princess of China - Radio Edit,Princess of China,2012-06-01,38.88358208955224,217.575,0,0.402,0.7,9,0,0.314,85.025,-5.918,0.191,0.00641,0.00171,0
2489,Rihanna,Princess of China - Invisible Men Remix,Princess of China,2012-06-01,38.88358208955224,226.626,0,0.475,0.687,2,1,0.433,121.735,-8.072,0.241,0.00313,0.0395,0
2490,Rihanna,Paradise - Tiësto Remix,Princess of China,2012-06-01,38.88358208955224,286.346,0,0.637,0.736,2,0,0.643,130.015,-6.003,0.0798,0.14,0.0123,0
2491,Rihanna,Princess of China - Acoustic,Princess of China,2012-06-01,38.88358208955224,206.693,0,0.245,0.471,9,0,0.287,165.996,-7.952,0.126,0.00717,0.652,0
2492,Rihanna,Where Have You Been - The Calvin Harris Extended Remix,Where Have You Been (The Calvin Harris Extended Remix),2012-05-25,31.0,361.04,0,0.727,0.885,0,0,0.49,127.994,-3.893,0.0697,0.147,0.00216,0
2493,Rihanna,Where Have You Been - Hardwell Club Mix,Where Have You Been (Remixes),2012-05-25,29.0,394.213,0,0.76,0.916,0,0,0.232,128.014,-5.209,0.346,0.000453,0.00441,0
2494,Rihanna,Where Have You Been - Hardwell Instrumental,Where Have You Been (Remixes),2012-05-25,12.0,394.213,0,0.811,0.887,10,0,0.271,127.981,-5.768,0.342,0.0195,0.00757,0
2495,Rihanna,Where Have You Been - Papercha$er Remix,Where Have You Been (Remixes),2012-05-25,25.0,395.52,0,0.756,0.75,8,1,0.485,128.007,-4.163,0.0362,0.00392,0.000299,0
2496,Rihanna,Where Have You Been - Papercha$er Instrumental,Where Have You Been (Remixes),2012-05-25,8.0,394.746,0,0.877,0.834,1,1,0.279,127.983,-4.719,0.0769,0.687,0.000479,0
2497,Rihanna,Where Have You Been - Hector Fonseca Radio Edit,Where Have You Been (Remixes),2012-05-25,25.0,236.773,0,0.648,0.908,0,0,0.648,127.996,-3.889,0.0858,0.391,0.00714,0
2498,Rihanna,Where Have You Been - Hector Fonseca Remix,Where Have You Been (Remixes),2012-05-25,25.0,480.706,0,0.749,0.775,0,0,0.518,127.989,-4.751,0.0977,0.583,0.00455,0
2499,Rihanna,Where Have You Been - Hector Fonseca Dub,Where Have You Been (Remixes),2012-05-25,11.0,398.306,0,0.79,0.794,8,1,0.352,128.008,-5.203,0.0372,0.797,0.00461,0
2500,Rihanna,Where Have You Been - Vice Club Mix,Where Have You Been (Remixes),2012-05-25,18.0,335.36,0,0.625,0.739,0,0,0.286,128.012,-4.287,0.179,0.0011,0.0502,0
2501,Rihanna,Where Have You Been - Vice Instrumental,Where Have You Been (Remixes),2012-05-25,9.0,336.533,0,0.674,0.711,0,0,0.224,128.006,-5.337,0.487,0.302,0.0106,0
2502,Rihanna,Princess of China - Radio Edit,Princess of China [Radio Edit],2012-04-13,38.88358208955224,217.575,0,0.402,0.7,9,0,0.314,85.025,-5.918,0.191,0.00641,0.00171,0
2503,Rihanna,Diamonds,Diamonds,2012-01-01,72.0,225.2,0,0.554,0.669,11,0,0.405,91.993,-6.041,0.138,0.0,0.00108,0
2504,Rihanna,You Da One - Dave Aude Radio,You Da One (Remixes),2011-11-14,26.0,231.253,0,0.565,0.938,8,1,0.363,128.094,-4.865,0.477,0.526,0.0359,0
2505,Rihanna,You Da One - Dave Aude Club,You Da One (Remixes),2011-11-14,15.0,476.92,0,0.58,0.881,8,1,0.548,128.008,-5.808,0.076,0.924,0.00433,0
2506,Rihanna,You Da One - Dave Aude Dub,You Da One (Remixes),2011-11-14,7.0,446.84,0,0.545,0.883,8,1,0.542,127.984,-6.107,0.0743,0.94,0.00108,0
2507,Rihanna,You Da One - Almighty Radio,You Da One (Remixes),2011-11-14,13.0,225.96,0,0.594,0.94,8,1,0.809,129.955,-3.897,0.071,0.00709,0.00356,0
2508,Rihanna,You Da One - Almighty Club,You Da One (Remixes),2011-11-14,13.0,384.266,0,0.66,0.763,0,0,0.83,129.996,-5.767,0.0769,0.111,0.00031,0
2509,Rihanna,You Da One - Almighty Dub,You Da One (Remixes),2011-11-14,6.0,384.213,0,0.655,0.772,0,0,0.816,130.001,-5.841,0.0754,0.267,0.000354,0
2510,Rihanna,You Da One - Gregor Salto Vegas Edit,You Da One (Remixes),2011-11-14,8.0,163.653,0,0.916,0.756,3,1,0.557,127.026,-3.935,0.104,0.00587,0.00345,0
2511,Rihanna,You Da One - Gregor Salto Vegas Club,You Da One (Remixes),2011-11-14,6.0,284.24,0,0.901,0.546,5,0,0.195,127.006,-5.692,0.0574,0.0339,0.000413,0
2512,Rihanna,You Da One - Gregor Salto Drum Dub,You Da One (Remixes),2011-11-14,7.0,272.573,0,0.584,0.91,10,1,0.324,95.576,-6.17,0.0513,0.132,0.00137,0
2513,Rihanna,You Da One - Gregor Salto Amsterdam Edit,You Da One (Remixes),2011-11-14,8.0,176.253,0,0.759,0.952,5,0,0.394,127.014,-3.343,0.0994,0.000457,0.00672,0
2514,Rihanna,You Da One - Gregor Salto Amsterdam Club,You Da One (Remixes),2011-11-14,6.0,319.266,0,0.588,0.977,5,0,0.349,126.96,-5.352,0.176,0.15,0.00708,0
2515,Rihanna,You Da One - Gregor Salto Amsterdam Dub,You Da One (Remixes),2011-11-14,6.0,306.133,0,0.848,0.972,5,0,0.193,127.009,-5.31,0.171,0.455,0.00483,0
2516,Rihanna,We Found Love - Chuckie Extended Remix,We Found Love (The Remixes),2011-09-22,35.0,357.226,0,0.64,0.781,6,1,0.592,128.993,-3.375,0.0647,0.298,0.00022,0
2517,Rihanna,We Found Love - Chuckie Dub,We Found Love (The Remixes),2011-09-22,22.0,356.786,0,0.677,0.857,6,1,0.61,128.994,-3.762,0.233,0.889,0.000224,0
2518,Rihanna,We Found Love - Cahill Edit,We Found Love (The Remixes),2011-09-22,33.0,216.92,0,0.537,0.951,6,1,0.633,127.991,-3.574,0.097,0.0,0.0019,0
2519,Rihanna,We Found Love - Cahill Club,We Found Love (The Remixes),2011-09-22,22.0,389.586,0,0.638,0.9,3,0,0.551,127.96,-4.388,0.108,0.00117,0.000876,0
2520,Rihanna,We Found Love - Cahill Dub,We Found Love (The Remixes),2011-09-22,13.0,358.24,0,0.732,0.879,3,0,0.21,127.987,-5.355,0.225,0.365,0.000742,0
2521,Rihanna,We Found Love - R3hab's XS Remix Edit,We Found Love (The Remixes),2011-09-22,27.0,220.64,0,0.528,0.803,8,0,0.245,127.979,-2.35,0.574,2.55e-06,0.000819,0
2522,Rihanna,We Found Love - R3hab's XS Extended Remix,We Found Love (The Remixes),2011-09-22,13.0,326.373,0,0.67,0.651,11,1,0.193,127.996,-3.027,0.146,0.000537,9.16e-05,0
2523,Rihanna,We Found Love - R3hab's XS Dub,We Found Love (The Remixes),2011-09-22,10.0,327.053,0,0.702,0.659,4,1,0.131,128.009,-3.712,0.144,0.283,3.27e-05,0
2524,Rihanna,We Found Love - Black Cards Remix,We Found Love (The Remixes),2011-09-22,14.0,275.28,0,0.697,0.457,8,1,0.425,127.974,-4.958,0.263,0.0264,0.000887,0
2525,Rihanna,Umbrella - Seamus Haji & Paul Emanuel Radio Edit,Umbrella (Remixes),2007-01-01,22.0,239.92,0,0.772,0.818,1,1,0.847,125.004,-4.365,0.0464,5.69e-06,0.000185,0
2526,Rihanna,Umbrella - Jody den Broeder Lush Radio Edit,Umbrella (Remixes),2007-01-01,36.0,279.8,0,0.655,0.847,1,1,0.777,126.019,-6.865,0.2,0.0,0.00195,0
